episode,timestep,reward
12174,458880,-15.0712
12185,459360,-15.5554
12197,459840,-14.74
12209,460320,-15.468
12220,460800,-15.0158
12230,461280,-15.7961
12242,461760,-15.147
12254,462240,-15.2402
12264,462720,-15.5819
12275,463200,-15.6778
12287,463680,-14.9578
12298,464160,-15.425
12309,464640,-15.3349
12320,465120,-15.7164
12330,465600,-15.5559
12341,466080,-15.3121
12351,466560,-15.9075
12363,467040,-15.0109
12373,467520,-15.7822
12385,468000,-15.0471
12396,468480,-15.5425
12405,468960,-15.7369
12417,469440,-15.0705
12428,469920,-15.6568
12438,470400,-15.7403
12449,470880,-15.1248
12460,471360,-15.4457
12470,471840,-15.598
12481,472320,-15.3679
12492,472800,-15.3875
12502,473280,-15.6281
12514,473760,-15.3216
12524,474240,-15.5495
12536,474720,-15.2179
12547,475200,-15.2789
12557,475680,-15.7997
12570,476160,-14.8425
12582,476640,-15.0338
12592,477120,-15.3479
12602,477600,-16.0508
12612,478080,-15.4817
12623,478560,-15.601
12633,479040,-15.7788
12645,479520,-15.2416
12655,480000,-15.4017
12665,480480,-15.8101
12677,480960,-15.3374
12687,481440,-15.6581
12698,481920,-15.3928
12709,482400,-15.3144
12719,482880,-15.5986
12729,483360,-15.8408
12742,483840,-14.9949
12752,484320,-15.7022
12763,484800,-15.3714
12774,485280,-15.4501
12785,485760,-15.1302
12795,486240,-16.1473
12806,486720,-15.3709
12817,487200,-15.3442
12827,487680,-15.48
12839,488160,-15.0748
12850,488640,-15.5554
12861,489120,-15.5328
12871,489600,-15.4083
12882,490080,-15.5744
12892,490560,-15.5512
12904,491040,-14.955
12915,491520,-15.5411
12925,492000,-15.8332
12935,492480,-15.6853
12947,492960,-15.0233
12958,493440,-15.0637
12969,493920,-15.3981
12982,494400,-14.8992
12991,494880,-15.9232
13002,495360,-15.3826
13013,495840,-15.3155
13025,496320,-15.064
13035,496800,-15.7853
13046,497280,-15.6164
13057,497760,-15.3724
13068,498240,-15.3813
13079,498720,-15.289
13090,499200,-15.262
13102,499680,-14.9722
