episode,timestep,reward
537,16135,10.988051
538,16155,13.548229
538,16155,6.778993
539,16175,6.050452
539,16190,5.325778
539,16195,12.240981
540,16210,5.315616
541,16240,6.814442
543,16300,8.879249
543,16315,18.324237
545,16350,7.470612
545,16360,6.733608
546,16400,6.042938
548,16450,14.336931
549,16480,11.535013
550,16510,8.910939
551,16535,8.221583
552,16565,8.164473
552,16575,6.020052
553,16595,43.197306
554,16625,7.470253
555,16670,14.469234
556,16690,9.346424
558,16755,16.805223
558,16760,10.128183
559,16780,15.108897
559,16780,17.42667
559,16790,5.301311
560,16810,7.425719
560,16820,6.038411
561,16835,8.124397
561,16840,7.514916
562,16870,7.474101
563,16905,13.169953
563,16915,11.099933
563,16915,11.579125
564,16940,10.303447
564,16945,6.051523
565,16965,7.52527
565,16965,32.734674
566,16995,8.287175
566,17005,8.941441
567,17035,10.500357
568,17060,9.494104
568,17065,8.995798
569,17070,17.208467
569,17075,16.017314
570,17100,9.669177
570,17100,6.059163
571,17130,4.542521
571,17135,10.235709
572,17170,13.848044
573,17195,14.201565
573,17215,6.844284
573,17215,11.746636
574,17235,6.024496
574,17245,13.847422
575,17250,5.301362
575,17260,6.721318
576,17295,7.503631
576,17295,8.901713
576,17305,8.096646
577,17330,10.587876
578,17345,7.560672
578,17355,7.478039
579,17375,6.751378
579,17390,6.774825
580,17400,13.902105
580,17405,7.60962
580,17415,12.914247
581,17430,8.295904
582,17475,9.010172
582,17475,6.834486
583,17505,16.829168
584,17530,8.168004
584,17530,15.229978
584,17545,10.010743
585,17565,9.015678
585,17565,5.317685
586,17580,5.312041
586,17590,18.255712
586,17605,6.03297
587,17620,4.562088
587,17620,6.060936
587,17635,10.42864
588,17645,6.023167
588,17660,6.055411
589,17670,7.383586
589,17685,7.452835
589,17690,6.729153
590,17715,23.450697
591,17730,10.584109
591,17740,10.451374
591,17740,8.200572
592,17770,6.062723
592,17785,6.82303
592,17785,10.429692
593,17805,5.317435
594,17825,6.070491
594,17825,18.7606
594,17835,7.456646
594,17845,6.052327
595,17860,17.404785
595,17870,6.750338
596,17880,8.302329
596,17890,6.805046
597,17930,8.957957
598,17940,11.823513
598,17945,9.782102
598,17945,8.164661
599,17975,4.563625
599,17980,7.554217
600,18005,9.654987
600,18015,10.313052
602,18085,11.917161
604,18140,21.116441
605,18165,11.95891
606,18200,208.402155
607,18225,15.942394
607,18235,10.293315
608,18245,6.723348
609,18270,5.298344
609,18285,8.963937
609,18295,14.164692
610,18305,5.307574
610,18315,10.500256
611,18335,7.394412
612,18380,11.016498
612,18385,13.281572
614,18420,5.262324
