episode,timestep,reward
68424,297600,3.0424
68499,297900,3.0426
68574,298200,3.0429
68649,298500,3.0428
68724,298800,3.0428
68799,299100,3.0429
68874,299400,3.0434
68949,299700,3.0434
69024,300000,3.0433
69099,300300,3.043
69174,300600,3.0432
69249,300900,3.043
69324,301200,3.0431
69399,301500,3.0431
69474,301800,3.043
69549,302100,3.043
69624,302400,3.043
69699,302700,3.0431
69774,303000,3.0431
69849,303300,3.0432
69924,303600,3.0432
69999,303900,3.0432
70074,304200,3.0433
70149,304500,3.0433
70224,304800,3.0433
70299,305100,3.0433
70374,305400,3.0433
70449,305700,3.0434
70524,306000,3.0435
70599,306300,3.0434
70674,306600,3.0434
70749,306900,3.0435
70824,307200,3.0436
70899,307500,3.0439
70974,307800,3.0438
71049,308100,3.044
71124,308400,3.0439
71199,308700,3.0437
71274,309000,3.0436
71349,309300,3.0436
71424,309600,3.0437
71499,309900,3.0437
71574,310200,3.0437
71649,310500,3.0437
71724,310800,3.0439
71799,311100,3.0439
71874,311400,3.044
71949,311700,3.0437
72024,312000,3.0438
72099,312300,3.0438
72174,312600,3.0439
72249,312900,3.0441
72324,313200,3.0442
72399,313500,3.044
72474,313800,3.0441
72549,314100,3.0441
72624,314400,3.044
72699,314700,3.044
72774,315000,3.044
72849,315300,3.044
72924,315600,3.044
72999,315900,3.0441
73074,316200,3.0441
73149,316500,3.0441
73224,316800,3.0441
73299,317100,3.0442
73374,317400,3.0443
73449,317700,3.0443
73524,318000,3.0442
73599,318300,3.0441
73674,318600,3.0444
73749,318900,3.0444
73819,319200,3.2376
73883,319500,3.584
73957,319800,3.094
74026,320100,3.272
74101,320400,3.0431
74170,320700,3.3154
74244,321000,3.0736
74311,321300,3.4134
74371,321600,3.7695
74433,321900,3.7218
74493,322200,3.7565
74553,322500,3.7934
74613,322800,3.7815
74677,323100,3.6066
74737,323400,3.7948
74797,323700,3.7946
74857,324000,3.7818
74918,324300,3.6962
74979,324600,3.7825
75049,324900,3.2366
75122,325200,3.1351
75185,325500,3.5896
75252,325800,3.4335
75316,326100,3.5339
75383,326400,3.4224
75458,326700,3.0418
75533,327000,3.0426
75608,327300,3.0427
75683,327600,3.0428
75758,327900,3.0429
75833,328200,3.0428
75908,328500,3.0429
75983,328800,3.0429
76058,329100,3.0429
76133,329400,3.0428
76208,329700,3.0429
76283,330000,3.043
76358,330300,3.043
76433,330600,3.0429
76508,330900,3.0428
76583,331200,3.0427
76658,331500,3.0428
76733,331800,3.0429
76808,332100,3.0429
76883,332400,3.043
76958,332700,3.0431
77033,333000,3.043
77108,333300,3.043
77183,333600,3.0429
77258,333900,3.0429
77333,334200,3.043
77408,334500,3.043
77483,334800,3.0431
77558,335100,3.0437
77633,335400,3.0436
77708,335700,3.043
77783,336000,3.0428
77858,336300,3.0425
77923,336600,3.4805
77983,336900,3.7919
78043,337200,3.792
78104,337500,3.7305
78164,337800,3.7671
78225,338100,3.7796
78287,338400,3.6465
78362,338700,3.043
78437,339000,3.0433
