episode,timestep,reward
926,27788,14.736745
928,27856,41.594545
928,27868,14.96496
929,27892,6.751397
933,27992,17.217665
933,28004,134.082488
937,28132,27.043275
937,28136,296.383868
938,28144,23.02272
940,28212,20.145946
940,28220,14.207787
941,28248,6.804502
942,28268,18.26735
944,28340,13.384716
946,28388,8.920491
946,28400,70.645153
949,28492,26.956631
950,28524,24.071067
950,28528,6.812966
951,28532,19.514664
951,28544,118.783752
953,28600,13.336975
954,28624,14.571316
955,28664,7.590526
960,28800,98.226091
961,28832,20.160768
962,28876,14.199864
965,28956,20.202639
969,29088,27.234959
972,29176,57.873588
973,29196,77.036933
975,29260,24.838467
977,29316,10.389555
978,29364,9.043935
979,29396,50.442102
981,29444,45.759522
985,29564,42.194923
989,29680,94.145727
989,29692,21.315068
989,29696,60.186339
991,29736,7.556084
992,29780,17.278236
996,29892,93.660356
998,29952,67.200718
1000,30012,11.28009
1002,30080,12.606867
1003,30108,31.103443
1004,30120,7.554324
1005,30152,45.78027
1006,30196,13.639599
1009,30292,21.008548
1011,30344,155.074149
1012,30364,42.434388
1013,30412,21.944336
1017,30520,26.798222
1018,30540,26.300219
1019,30592,53.700866
1020,30604,138.602011
1021,30640,9.058169
1022,30676,42.122756
1025,30764,14.95442
1026,30780,23.913827
1027,30816,9.759388
1027,30828,71.248936
1028,30856,5.327626
1029,30896,14.706458
1030,30924,5.330427
1031,30932,24.734042
1033,31016,15.552464
1034,31040,43.236049
1038,31148,154.165523
1038,31160,32.664321
1038,31160,24.079457
1041,31244,14.355175
1042,31284,20.739952
1043,31312,12.544348
1045,31364,32.756022
1050,31520,75.936334
1050,31520,94.956945
1051,31548,5.296956
